gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,sum_click,consistency,TMA_average,CMA_average,TMA_score,CMA_score,Total_average_score,Total_assessment_score,submission_date_average
1,3,6.0,1.0,0,60,0,1,864.0,11.104442020212524,76.66666666666667,0.0,3860.0,0.0,76.66666666666667,3860.0,1.0
1,3,0.0,0.0,0,60,0,1,1081.0,15.257453506777546,67.33333333333333,0.0,3280.0,0.0,67.33333333333333,3280.0,11.666666666666666
1,2,7.0,1.0,0,60,0,1,884.0,14.488652366981132,73.66666666666667,0.0,3700.0,0.0,73.66666666666667,3700.0,-4.333333333333333
1,3,3.0,0.0,0,120,0,1,203.0,5.61182811088274,67.0,0.0,3290.0,0.0,67.0,3290.0,0.0
1,2,4.0,1.0,0,60,0,1,1521.0,18.699480812036324,73.0,0.0,3630.0,0.0,73.0,3630.0,2.0
0,2,4.0,0.0,0,180,0,1,813.0,10.110175985976047,68.66666666666667,0.0,3430.0,0.0,68.66666666666667,3430.0,4.666666666666667
1,2,5.0,0.0,0,60,0,0,1010.0,10.771119623655094,81.0,0.0,4010.0,0.0,81.0,4010.0,3.0
0,1,8.0,1.0,0,120,0,1,255.0,7.189543853147189,67.66666666666667,0.0,3430.0,0.0,67.66666666666667,3430.0,-1.0
0,2,9.0,1.0,0,60,0,1,1577.0,20.074974007562776,85.0,0.0,4230.0,0.0,85.0,4230.0,-1.0
0,1,9.0,1.0,0,60,1,0,287.0,7.496519736499212,61.5,0.0,1740.0,0.0,61.5,1740.0,-2.5
1,2,4.0,1.0,0,60,0,1,3441.0,22.77907544744058,78.66666666666667,0.0,4000.0,0.0,78.66666666666667,4000.0,-1.3333333333333333
0,2,3.0,0.0,0,240,0,1,1139.0,16.087557820375107,73.66666666666667,0.0,3650.0,0.0,73.66666666666667,3650.0,0.0
0,2,5.0,1.0,0,60,0,1,1132.0,16.150177026928798,71.66666666666667,0.0,3650.0,0.0,71.66666666666667,3650.0,3.0
0,3,8.0,1.0,0,60,0,1,2867.0,20.321688330193094,63.333333333333336,0.0,3190.0,0.0,63.333333333333336,3190.0,0.6666666666666666
1,3,6.0,0.0,0,120,0,1,290.0,7.559381416812112,53.666666666666664,0.0,2470.0,0.0,53.666666666666664,2470.0,3.3333333333333335
0,2,2.0,0.0,0,60,1,0,457.0,9.810456470131436,55.666666666666664,0.0,2820.0,0.0,55.666666666666664,2820.0,2.3333333333333335
1,1,6.0,0.0,0,120,0,0,513.0,8.535643201371009,74.66666666666667,0.0,3710.0,0.0,74.66666666666667,3710.0,1.3333333333333333
0,2,3.0,1.0,0,60,1,0,1578.0,15.866576943023624,72.0,0.0,3640.0,0.0,72.0,3640.0,6.666666666666667
0,2,8.0,0.0,0,150,0,1,66.0,2.3316838913454245,49.0,0.0,2400.0,0.0,49.0,2400.0,-4.333333333333333
1,2,0.0,1.0,0,420,0,1,924.0,14.832122286325829,69.66666666666667,0.0,3430.0,0.0,69.66666666666667,3430.0,0.0
0,2,2.0,1.0,0,60,0,1,2253.0,19.285309877814598,80.0,0.0,3980.0,0.0,80.0,3980.0,-1.0
0,1,7.0,0.0,0,60,0,0,801.0,16.82902007501419,80.0,0.0,2350.0,0.0,80.0,2350.0,18.0
0,2,9.0,0.0,0,60,0,1,803.0,11.708106498341762,80.0,0.0,2410.0,0.0,80.0,2410.0,5.5
1,2,7.0,0.0,0,60,0,1,227.0,5.061008014479887,72.66666666666667,0.0,3540.0,0.0,72.66666666666667,3540.0,-1.0
0,2,4.0,1.0,0,60,0,1,932.0,15.441106309470078,66.66666666666667,0.0,3400.0,0.0,66.66666666666667,3400.0,2.3333333333333335
0,1,1.0,1.0,0,60,0,1,413.0,9.63254128671906,72.33333333333333,0.0,3580.0,0.0,72.33333333333333,3580.0,0.0
1,3,9.0,2.0,0,60,0,1,3676.0,20.544159681703906,79.66666666666667,0.0,3950.0,0.0,79.66666666666667,3950.0,-2.0
1,3,7.0,1.0,0,60,0,1,1555.0,21.90686722021935,75.66666666666667,0.0,3780.0,0.0,75.66666666666667,3780.0,1.3333333333333333
0,2,8.0,0.0,0,180,0,0,112.0,7.371205773563306,40.333333333333336,0.0,1910.0,0.0,40.333333333333336,1910.0,19.0
1,2,3.0,0.0,0,120,0,1,1244.0,12.085959585047359,54.666666666666664,0.0,2670.0,0.0,54.666666666666664,2670.0,-2.0
0,2,6.0,0.0,0,60,0,1,1230.0,15.74222691785801,53.666666666666664,0.0,2650.0,0.0,53.666666666666664,2650.0,1.0
1,2,1.0,0.0,0,180,0,1,490.0,10.776636197142007,49.333333333333336,0.0,2290.0,0.0,49.333333333333336,2290.0,0.3333333333333333
1,3,8.0,1.0,0,170,0,1,931.0,9.48659232849891,64.0,0.0,3190.0,0.0,64.0,3190.0,-0.6666666666666666
1,3,1.0,0.0,0,120,0,0,427.0,16.8904825271512,74.0,0.0,740.0,0.0,74.0,740.0,5.0
1,3,3.0,1.0,0,60,0,1,1532.0,25.284934884210507,81.33333333333333,0.0,4030.0,0.0,81.33333333333333,4030.0,12.666666666666666
1,2,5.0,1.0,0,60,0,1,5234.0,35.64621644340509,88.66666666666667,0.0,4440.0,0.0,88.66666666666667,4440.0,-2.0
1,2,9.0,0.0,0,120,0,1,922.0,17.261015412229504,81.33333333333333,0.0,4120.0,0.0,81.33333333333333,4120.0,1.0
0,1,9.0,0.0,0,60,0,1,1566.0,14.38067520822456,69.66666666666667,0.0,3430.0,0.0,69.66666666666667,3430.0,1.0
1,2,9.0,0.0,0,60,0,0,1340.0,29.685769283600916,50.0,0.0,1000.0,0.0,50.0,1000.0,1.0
1,1,5.0,1.0,0,60,0,1,385.0,7.728291710292329,62.0,0.0,3030.0,0.0,62.0,3030.0,-1.6666666666666667
0,2,3.0,0.0,0,60,0,0,1398.0,19.13602007815785,66.66666666666667,0.0,3320.0,0.0,66.66666666666667,3320.0,10.333333333333334
1,3,8.0,1.0,0,60,0,1,1160.0,15.440924145419222,73.66666666666667,0.0,3670.0,0.0,73.66666666666667,3670.0,0.0
1,2,4.0,0.0,0,90,1,0,305.0,9.032174572869641,56.666666666666664,0.0,2730.0,0.0,56.666666666666664,2730.0,3.6666666666666665
0,2,1.0,1.0,0,60,0,1,2089.0,19.805779912813726,83.66666666666667,0.0,4180.0,0.0,83.66666666666667,4180.0,-0.6666666666666666
1,3,6.0,0.0,0,60,0,1,140.0,3.3682743332234337,67.66666666666667,0.0,3480.0,0.0,67.66666666666667,3480.0,0.0
1,1,5.0,0.0,0,60,0,1,282.0,6.898789290321547,61.0,0.0,2950.0,0.0,61.0,2950.0,7.0
1,2,2.0,0.0,0,60,0,1,425.0,10.293111824704201,67.33333333333333,0.0,3400.0,0.0,67.33333333333333,3400.0,-0.6666666666666666
1,2,5.0,0.0,0,60,0,1,632.0,8.195307369729848,77.33333333333333,0.0,3830.0,0.0,77.33333333333333,3830.0,-1.0
1,2,4.0,0.0,0,240,0,1,1240.0,18.521250894415246,68.33333333333333,0.0,3300.0,0.0,68.33333333333333,3300.0,0.3333333333333333
1,4,9.0,0.0,0,60,0,1,252.0,9.815600406605549,84.0,0.0,4190.0,0.0,84.0,4190.0,1.3333333333333333
1,3,9.0,2.0,0,60,0,1,1073.0,10.0676333554272,74.66666666666667,0.0,3650.0,0.0,74.66666666666667,3650.0,0.0
1,3,8.0,0.0,0,80,0,1,173.0,5.022264274834299,81.0,0.0,4040.0,0.0,81.0,4040.0,0.0
1,2,9.0,0.0,0,120,0,1,271.0,7.380936014716436,61.333333333333336,0.0,2940.0,0.0,61.333333333333336,2940.0,-1.3333333333333333
1,3,9.0,1.0,0,60,0,1,1362.0,15.951779298322865,77.0,0.0,3770.0,0.0,77.0,3770.0,-5.666666666666667
0,3,6.0,1.0,0,60,0,0,850.0,10.500872612182473,56.0,0.0,2850.0,0.0,56.0,2850.0,2.3333333333333335
1,3,2.0,1.0,0,60,0,1,394.0,10.713892175066762,72.66666666666667,0.0,3700.0,0.0,72.66666666666667,3700.0,-1.0
1,2,9.0,1.0,0,60,0,1,710.0,13.68909172800996,58.0,0.0,2880.0,0.0,58.0,2880.0,-0.3333333333333333
1,1,2.0,0.0,0,90,0,1,1381.0,11.352704528829511,76.66666666666667,0.0,3830.0,0.0,76.66666666666667,3830.0,2.0
1,1,2.0,1.0,0,60,0,1,1943.0,18.03961591917651,81.0,0.0,4020.0,0.0,81.0,4020.0,3.0
1,3,1.0,0.0,0,120,0,1,648.0,11.186848912228047,75.0,0.0,3790.0,0.0,75.0,3790.0,8.0
0,1,3.0,0.0,0,60,0,1,474.0,10.814024007480981,59.666666666666664,0.0,3000.0,0.0,59.666666666666664,3000.0,1.6666666666666667
0,1,7.0,1.0,0,60,0,1,3075.0,25.563955376790577,66.0,0.0,3380.0,0.0,66.0,3380.0,4.333333333333333
0,2,8.0,1.0,0,60,0,0,379.0,6.695506917762274,57.5,0.0,1750.0,0.0,57.5,1750.0,3.5
1,2,2.0,1.0,0,60,0,1,638.0,12.602024002269987,69.66666666666667,0.0,3580.0,0.0,69.66666666666667,3580.0,-0.3333333333333333
0,2,3.0,1.0,0,60,0,1,1784.0,21.040671960353592,78.66666666666667,0.0,3910.0,0.0,78.66666666666667,3910.0,-1.0
1,2,1.0,1.0,0,90,0,0,1703.0,20.48618924189444,75.0,0.0,3860.0,0.0,75.0,3860.0,-3.0
1,2,3.0,0.0,0,180,0,0,176.0,6.287963774790294,43.0,0.0,1210.0,0.0,43.0,1210.0,5.5
1,2,8.0,1.0,0,60,0,1,2273.0,23.250623353488884,71.33333333333333,0.0,3480.0,0.0,71.33333333333333,3480.0,0.0
0,2,6.0,0.0,0,60,0,0,1622.0,24.26965069530232,67.66666666666667,0.0,3360.0,0.0,67.66666666666667,3360.0,7.0
1,1,4.0,0.0,0,60,0,1,693.0,15.049902523678425,78.0,0.0,3890.0,0.0,78.0,3890.0,-2.6666666666666665
0,2,3.0,0.0,0,150,0,1,292.0,5.09041442166829,72.0,0.0,3620.0,0.0,72.0,3620.0,1.0
1,1,7.0,1.0,0,60,0,0,105.0,3.8551508875335827,61.666666666666664,0.0,3070.0,0.0,61.666666666666664,3070.0,-1.3333333333333333
1,3,3.0,0.0,0,60,0,0,59.0,2.5428596625331212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,3.0,1.0,0,60,0,1,1478.0,19.07139646867282,62.0,0.0,3110.0,0.0,62.0,3110.0,6.333333333333333
1,2,9.0,1.0,0,60,0,1,634.0,12.31882841525405,68.33333333333333,0.0,3550.0,0.0,68.33333333333333,3550.0,0.0
1,2,9.0,0.0,0,120,0,1,401.0,7.676834822909405,66.33333333333333,0.0,3290.0,0.0,66.33333333333333,3290.0,0.0
1,2,2.0,0.0,0,60,0,1,1216.0,14.682120864818836,74.0,0.0,3660.0,0.0,74.0,3660.0,2.0
1,2,3.0,0.0,0,60,0,1,246.0,6.814849732073943,75.0,0.0,3750.0,0.0,75.0,3750.0,-1.0
1,2,9.0,1.0,0,60,0,1,3613.0,27.008464001135223,84.66666666666667,0.0,4230.0,0.0,84.66666666666667,4230.0,1.3333333333333333
1,2,7.0,0.0,0,120,0,1,71.0,1.8934347546694976,54.0,0.0,2160.0,0.0,54.0,2160.0,4.0
1,3,9.0,2.0,0,60,0,1,1236.0,17.284002625644323,77.33333333333333,0.0,3920.0,0.0,77.33333333333333,3920.0,-3.3333333333333335
1,2,9.0,0.0,0,60,0,1,524.0,7.725908170854212,56.0,0.0,2750.0,0.0,56.0,2750.0,-1.0
1,2,4.0,1.0,0,240,0,0,574.0,8.645619880701057,47.333333333333336,0.0,2460.0,0.0,47.333333333333336,2460.0,-1.3333333333333333
1,4,9.0,2.0,0,60,0,1,1574.0,16.385398639650088,93.33333333333333,0.0,4690.0,0.0,93.33333333333333,4690.0,-2.0
0,3,8.0,0.0,0,60,0,1,357.0,5.690472740979351,77.33333333333333,0.0,3870.0,0.0,77.33333333333333,3870.0,4.666666666666667
1,2,3.0,1.0,0,60,0,1,1206.0,17.517798488648307,80.33333333333333,0.0,4000.0,0.0,80.33333333333333,4000.0,-7.333333333333333
0,2,4.0,0.0,0,60,0,0,512.0,10.852762274167432,58.666666666666664,0.0,2940.0,0.0,58.666666666666664,2940.0,1.3333333333333333
1,2,7.0,0.0,0,60,0,0,127.0,9.020455999050228,64.0,0.0,640.0,0.0,64.0,640.0,0.0
1,2,7.0,0.0,0,120,1,1,921.0,14.899598138586088,78.0,0.0,3930.0,0.0,78.0,3930.0,0.0
1,2,5.0,1.0,0,120,0,1,620.0,8.790325505076993,60.333333333333336,0.0,2890.0,0.0,60.333333333333336,2890.0,-0.6666666666666666
1,2,9.0,1.0,0,60,0,1,751.0,12.475091230531238,82.33333333333333,0.0,4130.0,0.0,82.33333333333333,4130.0,-4.666666666666667
0,2,1.0,0.0,0,60,0,1,2193.0,19.147659534161022,73.0,0.0,3660.0,0.0,73.0,3660.0,-2.6666666666666665
0,3,1.0,0.0,0,60,0,1,617.0,9.46166475430405,80.33333333333333,0.0,4000.0,0.0,80.33333333333333,4000.0,0.0
1,2,7.0,0.0,0,60,0,1,1019.0,15.144396615768201,57.333333333333336,0.0,2970.0,0.0,57.333333333333336,2970.0,0.0
1,2,6.0,2.0,0,120,0,1,1536.0,16.630841769410942,54.0,0.0,2690.0,0.0,54.0,2690.0,-2.3333333333333335
1,4,9.0,2.0,0,60,0,1,8448.0,43.8406236882478,88.66666666666667,0.0,4440.0,0.0,88.66666666666667,4440.0,-1.0
1,2,9.0,0.0,0,60,0,1,226.0,5.847305696089838,67.66666666666667,0.0,3170.0,0.0,67.66666666666667,3170.0,-1.0
0,3,8.0,0.0,0,120,0,1,904.0,11.783540007826527,65.0,0.0,3200.0,0.0,65.0,3200.0,-6.333333333333333
0,2,5.0,0.0,0,60,0,1,2897.0,19.961849463592657,77.66666666666667,0.0,3890.0,0.0,77.66666666666667,3890.0,2.3333333333333335
1,3,9.0,2.0,0,60,0,1,6935.0,38.959987401326686,80.66666666666667,0.0,4020.0,0.0,80.66666666666667,4020.0,-1.3333333333333333
1,3,4.0,1.0,0,60,0,1,1307.0,14.784131818491852,78.0,0.0,3830.0,0.0,78.0,3830.0,-0.3333333333333333
0,2,1.0,1.0,0,60,0,1,1185.0,13.281225965215715,53.0,0.0,2600.0,0.0,53.0,2600.0,-0.3333333333333333
1,2,9.0,0.0,0,120,0,1,99.0,3.1873598416125506,53.333333333333336,0.0,2820.0,0.0,53.333333333333336,2820.0,-0.6666666666666666
0,2,6.0,1.0,0,60,0,1,884.0,16.08779326114761,72.66666666666667,0.0,3670.0,0.0,72.66666666666667,3670.0,-0.3333333333333333
1,2,2.0,0.0,0,120,0,1,101.0,2.518165467138881,71.66666666666667,0.0,3580.0,0.0,71.66666666666667,3580.0,0.0
1,3,8.0,0.0,0,60,0,1,289.0,6.917565087068254,75.33333333333333,0.0,3750.0,0.0,75.33333333333333,3750.0,0.0
0,2,5.0,0.0,0,150,0,0,302.0,8.29957492887437,53.0,0.0,1550.0,0.0,53.0,1550.0,0.5
0,2,2.0,0.0,0,60,0,0,2163.0,20.986532117552112,86.33333333333333,0.0,4320.0,0.0,86.33333333333333,4320.0,1.6666666666666667
1,2,9.0,0.0,0,120,0,1,966.0,14.180266394184029,67.66666666666667,0.0,3350.0,0.0,67.66666666666667,3350.0,-2.3333333333333335
1,2,8.0,0.0,0,60,0,1,218.0,6.491519131461911,54.666666666666664,0.0,2600.0,0.0,54.666666666666664,2600.0,-2.3333333333333335
1,1,4.0,0.0,0,180,0,0,68.0,2.356117333429914,63.666666666666664,0.0,3180.0,0.0,63.666666666666664,3180.0,24.666666666666668
1,1,5.0,2.0,0,60,0,1,1250.0,18.38961142073916,73.66666666666667,0.0,3740.0,0.0,73.66666666666667,3740.0,-6.666666666666667
1,3,0.0,0.0,0,60,0,1,591.0,10.298125829796247,57.333333333333336,0.0,2820.0,0.0,57.333333333333336,2820.0,-2.0
1,3,7.0,1.0,0,120,0,1,2871.0,24.803392426482088,76.33333333333333,0.0,3840.0,0.0,76.33333333333333,3840.0,1.6666666666666667
1,2,1.0,0.0,0,60,0,0,41.0,1.527744361972497,53.666666666666664,0.0,2610.0,0.0,53.666666666666664,2610.0,-1.0
1,2,6.0,0.0,0,180,1,1,352.0,6.746464780132929,75.0,0.0,3800.0,0.0,75.0,3800.0,2.3333333333333335
1,2,3.0,0.0,0,60,0,1,1336.0,13.365341842138399,75.33333333333333,0.0,3770.0,0.0,75.33333333333333,3770.0,-3.3333333333333335
1,2,5.0,0.0,0,120,0,1,392.0,6.30551913117299,80.66666666666667,0.0,3990.0,0.0,80.66666666666667,3990.0,-0.6666666666666666
0,3,5.0,1.0,0,120,0,0,164.0,9.77651506998175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,8.0,1.0,0,60,0,1,440.0,6.497625397210055,75.33333333333333,0.0,3770.0,0.0,75.33333333333333,3770.0,0.0
1,2,1.0,0.0,0,60,0,0,155.0,4.169688986514557,57.0,0.0,2930.0,0.0,57.0,2930.0,0.0
1,1,7.0,1.0,0,60,0,0,475.0,8.11449382429393,68.0,0.0,3440.0,0.0,68.0,3440.0,-1.6666666666666667
0,2,0.0,0.0,0,120,0,1,628.0,11.699174801373236,58.666666666666664,0.0,2880.0,0.0,58.666666666666664,2880.0,0.0
1,1,1.0,1.0,0,60,0,1,1406.0,13.64643398559443,69.33333333333333,0.0,3480.0,0.0,69.33333333333333,3480.0,-2.3333333333333335
1,3,4.0,0.0,0,60,0,1,993.0,9.926744023776388,80.0,0.0,3920.0,0.0,80.0,3920.0,-2.0
0,2,5.0,0.0,0,120,1,1,277.0,7.156527075737001,53.666666666666664,0.0,2680.0,0.0,53.666666666666664,2680.0,5.0
1,3,5.0,1.0,0,120,0,0,116.0,4.404764103092651,65.66666666666667,0.0,3330.0,0.0,65.66666666666667,3330.0,-1.0
1,1,0.0,0.0,0,180,0,1,560.0,10.317159831186514,63.333333333333336,0.0,3220.0,0.0,63.333333333333336,3220.0,-7.666666666666667
0,2,8.0,1.0,0,60,0,1,1263.0,17.920975258992918,69.33333333333333,0.0,3300.0,0.0,69.33333333333333,3300.0,1.6666666666666667
1,2,8.0,0.0,0,60,0,1,687.0,8.628577033738017,66.33333333333333,0.0,3250.0,0.0,66.33333333333333,3250.0,-1.6666666666666667
1,2,9.0,0.0,0,120,0,1,316.0,4.779762125557746,76.0,0.0,3820.0,0.0,76.0,3820.0,-1.6666666666666667
1,2,7.0,0.0,0,120,0,1,641.0,9.517763907330096,67.0,0.0,3350.0,0.0,67.0,3350.0,0.6666666666666666
0,1,8.0,1.0,0,60,0,1,428.0,9.202021007452842,63.0,0.0,3130.0,0.0,63.0,3130.0,4.0
1,2,9.0,1.0,0,60,0,1,493.0,12.380277219065997,60.0,0.0,3090.0,0.0,60.0,3090.0,-0.3333333333333333
1,2,0.0,0.0,0,90,0,0,528.0,7.996811647734966,69.66666666666667,0.0,3430.0,0.0,69.66666666666667,3430.0,1.3333333333333333
1,2,7.0,0.0,0,120,0,0,268.0,6.718562160997812,44.333333333333336,0.0,2130.0,0.0,44.333333333333336,2130.0,0.0
0,2,5.0,1.0,0,120,0,1,1149.0,14.295927926907014,67.66666666666667,0.0,3410.0,0.0,67.66666666666667,3410.0,6.666666666666667
1,2,6.0,0.0,0,60,0,1,437.0,9.738716881106427,72.33333333333333,0.0,3660.0,0.0,72.33333333333333,3660.0,-1.0
1,3,5.0,0.0,0,180,0,1,566.0,11.026846825926079,64.33333333333333,0.0,3230.0,0.0,64.33333333333333,3230.0,2.6666666666666665
1,1,9.0,0.0,0,240,0,0,754.0,11.002677714155364,50.0,0.0,2460.0,0.0,50.0,2460.0,-0.6666666666666666
0,1,8.0,0.0,0,60,0,1,751.0,11.1983459348082,60.666666666666664,0.0,3090.0,0.0,60.666666666666664,3090.0,2.6666666666666665
1,1,5.0,1.0,0,60,0,1,1262.0,17.87654426223497,78.0,0.0,3880.0,0.0,78.0,3880.0,-2.3333333333333335
1,1,2.0,1.0,0,120,0,1,487.0,10.49540489333855,49.666666666666664,0.0,2460.0,0.0,49.666666666666664,2460.0,-5.0
1,2,2.0,0.0,0,120,0,1,708.0,11.279590713614864,76.0,0.0,3710.0,0.0,76.0,3710.0,2.3333333333333335
1,2,5.0,0.0,0,120,0,1,413.0,7.63787479604559,74.33333333333333,0.0,3650.0,0.0,74.33333333333333,3650.0,2.0
1,3,0.0,1.0,0,90,0,0,1349.0,21.84337803379632,59.666666666666664,0.0,2910.0,0.0,59.666666666666664,2910.0,4.666666666666667
1,2,4.0,0.0,0,60,1,0,319.0,8.863153302324866,76.0,0.0,3760.0,0.0,76.0,3760.0,3.0
0,2,7.0,0.0,0,60,0,1,232.0,9.520395529308788,58.0,0.0,2890.0,0.0,58.0,2890.0,0.0
0,2,7.0,0.0,0,150,0,1,346.0,8.448239077066484,56.0,0.0,2820.0,0.0,56.0,2820.0,-1.0
1,2,2.0,0.0,0,120,0,1,302.0,7.3077956697639275,69.33333333333333,0.0,3420.0,0.0,69.33333333333333,3420.0,0.0
1,3,3.0,0.0,0,60,0,1,808.0,8.251489919745138,88.33333333333333,0.0,4390.0,0.0,88.33333333333333,4390.0,0.0
0,2,2.0,0.0,0,60,0,1,1504.0,25.456641929200597,70.33333333333333,0.0,3480.0,0.0,70.33333333333333,3480.0,-3.6666666666666665
0,2,8.0,0.0,0,60,0,0,58.0,8.648288813880121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,8.0,0.0,0,120,0,1,734.0,11.108894697939835,66.66666666666667,0.0,3270.0,0.0,66.66666666666667,3270.0,-1.0
1,3,8.0,1.0,0,60,0,1,641.0,8.730938248036262,72.33333333333333,0.0,3570.0,0.0,72.33333333333333,3570.0,0.0
1,2,4.0,0.0,0,120,0,1,820.0,19.151202211328027,77.33333333333333,0.0,3910.0,0.0,77.33333333333333,3910.0,0.0
1,3,9.0,0.0,0,120,0,1,359.0,5.183524362487811,73.33333333333333,0.0,3810.0,0.0,73.33333333333333,3810.0,-2.3333333333333335
1,3,4.0,0.0,0,120,0,1,1683.0,22.85130969313421,80.66666666666667,0.0,4020.0,0.0,80.66666666666667,4020.0,-0.6666666666666666
1,3,6.0,0.0,0,60,0,1,815.0,11.985087841098975,64.66666666666667,0.0,3110.0,0.0,64.66666666666667,3110.0,0.0
1,3,8.0,0.0,0,120,0,0,108.0,4.67204015558102,60.333333333333336,0.0,2980.0,0.0,60.333333333333336,2980.0,-1.6666666666666667
1,3,7.0,0.0,0,120,0,1,291.0,8.043708574845999,72.0,0.0,2170.0,0.0,72.0,2170.0,0.0
1,3,9.0,0.0,0,120,0,1,949.0,27.971061865648707,74.0,0.0,3690.0,0.0,74.0,3690.0,0.0
1,2,3.0,0.0,0,120,0,0,115.0,5.336695085125663,40.0,0.0,1600.0,0.0,40.0,1600.0,0.0
1,2,9.0,0.0,0,120,0,1,3671.0,21.78284787064192,82.33333333333333,0.0,4090.0,0.0,82.33333333333333,4090.0,-1.3333333333333333
1,4,9.0,1.0,0,60,0,1,478.0,9.92542601769078,81.0,0.0,3980.0,0.0,81.0,3980.0,0.0
1,4,9.0,1.0,0,60,0,0,406.0,9.021424915517386,66.0,0.0,1860.0,0.0,66.0,1860.0,0.0
1,3,9.0,2.0,0,120,0,1,1656.0,18.55229335244409,68.0,0.0,3410.0,0.0,68.0,3410.0,0.3333333333333333
1,2,6.0,2.0,0,120,0,1,2628.0,20.507990960168534,82.0,0.0,4110.0,0.0,82.0,4110.0,-1.0
1,1,7.0,2.0,0,60,0,1,2637.0,20.801189026656893,72.33333333333333,0.0,3510.0,0.0,72.33333333333333,3510.0,-3.6666666666666665
